일시,평균기온
2023-01-01,-2.213110298438991
2023-01-02,-2.3728487568248178
2023-01-03,-3.3580354857155608
2023-01-04,1.01508581843183
2023-01-05,-1.4552780361834254
2023-01-06,-1.0535373421410026
2023-01-07,2.6266838478743724
2023-01-08,2.799786306422156
2023-01-09,6.208262679354361
2023-01-10,6.505331831546965
2023-01-11,8.412421377048066
2023-01-12,7.922999818972279
2023-01-13,9.490061287573424
2023-01-14,11.247290691017177
2023-01-15,13.588801555882577
2023-01-16,14.297600739972015
2023-01-17,16.6519709912494
2023-01-18,16.906185365519644
2023-01-19,17.129905911026402
2023-01-20,19.428582859868456
2023-01-21,20.882935211790024
2023-01-22,22.090645083858067
2023-01-23,22.777701193147966
2023-01-24,23.75823159216735
2023-01-25,24.392048783582208
2023-01-26,24.628982947801198
2023-01-27,25.263086696651953
2023-01-28,26.24375834005576
2023-01-29,26.77124118678015
2023-01-30,27.690450009336946
2023-01-31,27.260262225513213
2023-02-01,27.446395072832786
2023-02-02,26.63699185901622
2023-02-03,24.70424150979878
2023-02-04,23.751687839775816
2023-02-05,22.49512636445761
2023-02-06,22.47619108681687
2023-02-07,21.611525429331618
2023-02-08,19.60100974684632
2023-02-09,17.929141247781065
2023-02-10,16.22316765834915
2023-02-11,13.535167973870497
2023-02-12,11.3978862629436
2023-02-13,12.201227524154566
2023-02-14,9.76733785308516
2023-02-15,8.33002642626803
2023-02-16,7.447217912870842
2023-02-17,3.4184355721593125
2023-02-18,-0.24533074948414635
2023-02-19,-0.13238811704954534
2023-02-20,-2.248750561175653
2023-02-21,-2.1581456044956795
2023-02-22,-1.421128072024274
2023-02-23,-1.7005895438845382
2023-02-24,-2.787400900355015
2023-02-25,1.4994582505855103
2023-02-26,-1.0441276098870014
2023-02-27,-0.7045400379548361
2023-02-28,2.922923643674557
2023-03-01,3.0512438837819005
2023-03-02,6.421707713100878
2023-03-03,6.686510632796106
2023-03-04,8.566211593882342
2023-03-05,8.053541751200928
2023-03-06,9.600869350796021
2023-03-07,11.341348030796988
2023-03-08,13.668640359207592
2023-03-09,14.365370406127708
2023-03-10,16.709495997381538
2023-03-11,16.955014384728624
2023-03-12,17.17135350533755
2023-03-13,19.46376487052546
2023-03-14,20.91279879963972
2023-03-15,22.11599422856589
2023-03-16,22.79921833772725
2023-03-17,23.77649601553083
2023-03-18,24.407552195736706
2023-03-19,24.642142727535212
2023-03-20,25.274257128097748
2023-03-21,26.253240150633694
2023-03-22,26.779289643303255
2023-03-23,27.697281790237003
2023-03-24,27.26606125420057
2023-03-25,27.451317469234063
2023-03-26,26.641170142593975
2023-03-27,24.70778816720565
2023-03-28,23.754698353190623
2023-03-29,22.4976817821315
2023-03-30,22.478360205033017
2023-03-31,21.613366644520706
2023-04-01,19.602572627719887
2023-04-02,17.930467869807345
2023-04-03,16.224293736497767
2023-04-04,13.536123824121486
2023-04-05,11.39869761844627
2023-04-06,12.201916228008576
2023-04-07,9.76792244639471
2023-04-08,8.3305226473006
2023-04-09,7.447639120758689
2023-04-10,3.41879310655052
2023-04-11,-0.2450272631426406
2023-04-12,-0.13213050837819626
2023-04-13,-2.248531894901497
2023-04-14,-2.1579599937427387
2023-04-15,-1.4209705198286269
2023-04-16,-1.7004558086673702
2023-04-17,-2.7872873817319483
2023-04-18,1.4995546087330185
2023-04-19,-1.0440458180863224
2023-04-20,-0.7044706105236191
2023-04-21,2.922982575843373
2023-04-22,3.05129390724468
2023-04-23,6.421750174576143
2023-04-24,6.686546675420536
2023-04-25,8.566242187986001
2023-04-26,8.053567720430237
2023-04-27,9.600891394287748
2023-04-28,11.341366742000226
2023-04-29,13.668656241860436
2023-04-30,14.365383887818767
2023-05-01,16.709507441061355
2023-05-02,16.95502409848094
2023-05-03,17.171361750673455
2023-05-04,19.46377186942372
2023-05-05,20.912804740522834
2023-05-06,22.11599927137275
2023-05-07,22.799222618218984
2023-05-08,23.77649964894571
2023-05-09,24.407555279892566
2023-05-10,24.64214534546289
2023-05-11,25.274259350276406
2023-05-12,26.253242036888242
2023-05-13,26.77929124441494
2023-05-14,27.697283149310536
2023-05-15,27.266062407824567
2023-05-16,27.45131844846609
2023-05-17,26.641170973796658
2023-05-18,24.70778887275641
2023-05-19,23.754698952084112
2023-05-20,22.49768229049097
2023-05-21,22.47836063654439
2023-05-22,21.613367010801017
2023-05-23,19.602572938630036
2023-05-24,17.930468133717575
2023-05-25,16.224293960513002
2023-05-26,13.536124014272604
2023-05-27,11.39869777985247
2023-05-28,12.201916365015192
2023-05-29,9.767922562690199
2023-05-30,8.330522746015838
2023-05-31,7.447639204551261
2023-06-01,3.418793177676268
2023-06-02,-0.24502720276888743
2023-06-03,-0.13213045713107172
2023-06-04,-2.2485318514013395
2023-06-05,-2.1579599568184484
2023-06-06,-1.4209704884861376
2023-06-07,-1.700455782062888
2023-06-08,-2.787287359149234
2023-06-09,1.4995546279019307
2023-06-10,-1.044045801815152
2023-06-11,-0.7044705967121423
2023-06-12,2.9229825875669855
2023-06-13,3.051293917196048
2023-06-14,6.421750183023175
2023-06-15,6.68654668259064
2023-06-16,8.566242194072208
2023-06-17,8.0535677255964
2023-06-18,9.600891398672948
2023-06-19,11.341366745722521
2023-06-20,13.668656245020037
2023-06-21,14.365383890500734
2023-06-22,16.70950744333789
2023-06-23,16.955024100413336
2023-06-24,17.171361752313732
2023-06-25,19.46377187081604
2023-06-26,20.912804741704676
2023-06-27,22.115999272375937
2023-06-28,22.79922261907052
2023-06-29,23.77649964966852
2023-06-30,24.40755528050611
2023-07-01,24.642145345983685
2023-07-02,25.274259350718474
2023-07-03,26.253242037263483
2023-07-04,26.779291244733454
2023-07-05,27.6972831495809
2023-07-06,27.26606240805406
2023-07-07,27.451318448660892
2023-07-08,26.641170973962012
2023-07-09,24.707788872896767
2023-07-10,23.754698952203253
2023-07-11,22.497682290592103
2023-07-12,22.47836063663023
2023-07-13,21.613367010873883
2023-07-14,19.602572938691885
2023-07-15,17.930468133770077
2023-07-16,16.224293960557567
2023-07-17,13.536124014310431
2023-07-18,11.398697779884579
2023-07-19,12.201916365042447
2023-07-20,9.767922562713334
2023-07-21,8.330522746035475
2023-07-22,7.44763920456793
2023-07-23,3.418793177690417
2023-07-24,-0.24502720275687703
2023-07-25,-0.13213045712087693
2023-07-26,-2.248531851392686
2023-07-27,-2.1579599568111028
2023-07-28,-1.4209704884799026
2023-07-29,-1.7004557820575956
2023-07-30,-2.7872873591447416
2023-07-31,1.4995546279057441
2023-08-01,-1.044045801811915
2023-08-02,-0.7044705967093947
2023-08-03,2.922982587569318
2023-08-04,3.0512939171980276
2023-08-05,6.421750183024855
2023-08-06,6.686546682592066
2023-08-07,8.56624219407342
2023-08-08,8.053567725597429
2023-08-09,9.60089139867382
2023-08-10,11.341366745723262
2023-08-11,13.668656245020665
2023-08-12,14.365383890501267
2023-08-13,16.709507443338342
2023-08-14,16.95502410041372
2023-08-15,17.17136175231406
2023-08-16,19.463771870816316
2023-08-17,20.91280474170491
2023-08-18,22.115999272376136
2023-08-19,22.79922261907069
2023-08-20,23.77649964966866
2023-08-21,24.40755528050623
2023-08-22,24.64214534598379
2023-08-23,25.274259350718562
2023-08-24,26.253242037263558
2023-08-25,26.779291244733518
2023-08-26,27.697283149580954
2023-08-27,27.266062408054108
2023-08-28,27.45131844866093
2023-08-29,26.641170973962044
2023-08-30,24.707788872896796
2023-08-31,23.754698952203277
2023-09-01,22.497682290592124
